day,temperature_max,temperature_min,humidity,precip_intensity,precip_intensity_max,pressure,visibility,wind_speed,oil_price,lettuce_price,onion_price,tomato_price
2015-01-31 00:00:00+00:00,8.573571428571428,2.237857142857143,0.8664285714285713,22.079242857142855,24.485485714285716,1014.2214285714288,4503.658571428571,5.548571428571429,47.75950000000001,0.33,0.31250000000000006,0.49750000000000005
2015-02-28 00:00:00+00:00,7.954999999999999,1.8721428571428576,0.8421428571428572,0.05090714285714286,0.22647857142857145,1016.6285714285715,5594.0,4.152857142857143,58.095500000000015,0.326,0.34,0.568
2015-03-31 00:00:00+00:00,11.15625,3.78125,0.7918749999999999,0.01196875,0.15299375,1020.5062500000001,4875.12125,4.885,55.88545454545454,0.318,0.676,1.1420000000000001
2015-04-30 00:00:00+00:00,15.607333333333335,4.617333333333333,0.766,0.00386,3.9700533333333334,1021.6400000000001,5087.544,4.008666666666667,59.524285714285725,0.31,0.23,0.7825
2015-05-31 00:00:00+00:00,16.10875,8.606250000000001,0.7806249999999999,0.053781249999999996,35.14335625,1015.5624999999999,6042.0,4.69125,64.075,0.3,0.235,0.8625
2015-06-30 00:00:00+00:00,21.221999999999998,11.063333333333333,0.7320000000000001,0.004866666666666668,7.802053333333333,1020.3466666666667,6125.933333333333,3.920000000000001,61.477727272727286,0.314,0.33999999999999997,0.768
2015-07-31 00:00:00+00:00,21.497333333333337,12.41933333333333,0.7673333333333334,1.1467066666666665,0.13469333333333336,1015.0133333333334,5720.397333333332,4.649333333333334,56.56130434782609,0.305,0.235,0.73
2015-08-31 00:00:00+00:00,20.898750000000003,13.146250000000002,0.829375,7.449275,178.46722499999998,1014.5875000000001,4726.80625,3.7668749999999998,46.515,0.3075,0.2375,0.815
2015-09-30 00:00:00+00:00,18.206666666666667,9.180666666666667,0.8133333333333332,0.021473333333333334,0.9506066666666667,1018.3599999999999,5489.080666666666,3.42,47.62318181818182,0.3175,0.255,1.0225
2015-10-31 00:00:00+00:00,14.892,8.714,0.87,0.05190666666666667,0.21231999999999998,1017.5400000000001,4720.072666666666,2.6706666666666674,48.43,0.306,0.242,1.0160000000000002
2015-11-30 00:00:00+00:00,13.346666666666668,8.590000000000002,0.8926666666666666,1.3425,10.847833333333336,1016.9133333333334,4701.5380000000005,5.481333333333334,44.26761904761906,0.31,0.23000000000000004,0.704
2015-12-31 00:00:00+00:00,13.156,9.667333333333335,0.8653333333333334,0.08368666666666667,27.57352,1018.6400000000001,5382.347333333333,7.213333333333333,38.00545454545455,0.29,0.2333333333333333,0.47
2016-01-31 00:00:00+00:00,9.43625,3.77625,0.8787499999999999,15.8338125,142.60598749999997,1009.08125,5150.004375,5.326250000000001,30.6995,0.3466666666666666,0.30333333333333334,0.7483333333333334
2016-02-29 00:00:00+00:00,9.31857142857143,3.093571428571429,0.8142857142857142,0.030500000000000003,0.2771642857142857,1009.7071428571428,5444.130714285714,5.434285714285713,32.1815,0.36,0.4625,0.6749999999999999
2016-03-31 00:00:00+00:00,11.08,3.6531249999999997,0.7912499999999999,0.08541249999999999,219.59695,1014.9937500000001,4746.808125,4.324375,38.21045454545455,0.34,0.29000000000000004,1.16
2016-04-30 00:00:00+00:00,12.78733333333333,4.244666666666668,0.7586666666666667,0.024780000000000003,0.2991933333333333,1013.2400000000001,6019.4,4.026666666666666,41.583333333333336,0.34199999999999997,0.29200000000000004,0.836
2016-05-31 00:00:00+00:00,18.214375000000004,9.634375,0.769375,0.03038125,0.25833125,1014.2249999999998,5632.3125,3.53875,46.74238095238094,0.348,0.266,0.764
2016-06-30 00:00:00+00:00,19.623333333333335,12.724,0.8306666666666666,9.001906666666665,0.4818266666666667,1014.1066666666667,5389.259333333333,3.5260000000000002,48.24727272727272,0.33,0.26333333333333336,0.8399999999999999
2016-07-31 00:00:00+00:00,22.263333333333332,13.955333333333334,0.7873333333333332,0.20272666666666667,27.206653333333335,1018.1199999999998,5364.688,3.8933333333333335,44.95190476190477,0.3175,0.2375,0.8975
2016-08-31 00:00:00+00:00,22.956874999999997,13.87,0.77625,6.086212499999999,0.2532875,1018.93125,5951.3125,3.7818750000000003,45.843043478260874,0.35,0.266,0.8539999999999999
2016-09-30 00:00:00+00:00,20.880666666666663,12.614666666666668,0.8273333333333333,0.05299333333333333,6.197846666666666,1016.6599999999999,5854.6,3.2286666666666672,46.567727272727275,0.35000000000000003,0.42800000000000005,1.026
2016-10-31 00:00:00+00:00,15.740666666666666,8.014,0.8306666666666669,0.009260000000000001,0.08186000000000002,1022.1466666666668,4908.71,2.498666666666666,49.522380952380956,0.325,0.2375,1.0174999999999998
2016-11-30 00:00:00+00:00,10.401333333333334,3.6606666666666663,0.8433333333333335,5.3654866666666665,0.6297466666666666,1014.0266666666669,5392.660666666667,3.8246666666666664,44.73409090909092,0.34750000000000003,0.22749999999999998,0.6275
2016-12-31 00:00:00+00:00,9.846,3.8313333333333337,0.8893333333333334,0.14228666666666664,0.8065133333333333,1027.6133333333335,3932.266666666667,2.818,53.308499999999995,0.358,0.386,0.548
2017-01-31 00:00:00+00:00,7.628125000000001,1.22125,0.885,6.6333625,0.36423125,1023.0687500000001,4400.3125,3.1431249999999995,54.57666666666666,0.4,0.348,0.5799999999999998
2017-02-28 00:00:00+00:00,9.486428571428572,4.482857142857143,0.8728571428571429,0.02717857142857143,0.18147857142857143,1014.5571428571429,4374.291428571429,4.804999999999999,54.8695,0.4633333333333334,0.4366666666666667,0.6066666666666667
